Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2020","2020","kt","8518.159512","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2021","2021","kt","8218.582391","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2022","2022","kt","9376.661248","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2023","2023","kt","8483.9092","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1990","1990","kt","11834.94103","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1991","1991","kt","11659.724777","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1992","1992","kt","11349.134068","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1993","1993","kt","9035.442044","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1994","1994","kt","9351.301809","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1995","1995","kt","9998.951634","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1996","1996","kt","11215.738081","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1997","1997","kt","12186.560605","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1998","1998","kt","9502.906641","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1999","1999","kt","10228.05023","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2000","2000","kt","12736.328233","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2001","2001","kt","14708.289696","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2002","2002","kt","15328.799615","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2003","2003","kt","16637.429196","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2004","2004","kt","18987.119784","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2005","2005","kt","21229.464143","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2006","2006","kt","25388.564404","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2007","2007","kt","27261.087446","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2008","2008","kt","29467.061604","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2009","2009","kt","30537.425527","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2010","2010","kt","31805.638088","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2011","2011","kt","33688.227205","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2012","2012","kt","37068.61398","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2013","2013","kt","37789.423145","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2014","2014","kt","41013.840904","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2015","2015","kt","42522.092379","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2016","2016","kt","47670.1029","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2017","2017","kt","49595.855891","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2018","2018","kt","52657.654361","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2019","2019","kt","55376.907722","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2020","2020","kt","58021.133851","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2021","2021","kt","63337.425883","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","kt","63776.625861","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2023","2023","kt","64442.058318","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1990","1990","kt","17016.609211","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1991","1991","kt","20280.851539","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1992","1992","kt","20534.189122","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1993","1993","kt","22674.998736","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1994","1994","kt","23596.270496","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1995","1995","kt","25074.45397","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1996","1996","kt","26196.930558","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1997","1997","kt","28230.348821","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1998","1998","kt","32912.562163","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1999","1999","kt","34499.998036","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2000","2000","kt","33524.372562","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2001","2001","kt","36383.153748","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2002","2002","kt","36849.616135","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2003","2003","kt","39149.187519","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2004","2004","kt","43296.912986","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2005","2005","kt","45399.556163","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2006","2006","kt","47276.592171","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2007","2007","kt","50158.197141","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2008","2008","kt","53023.851754","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2009","2009","kt","52108.746835","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2010","2010","kt","51172.273334","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2011","2011","kt","54707.079687","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2012","2012","kt","59424.918601","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2013","2013","kt","61624.921273","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2014","2014","kt","64348.076266","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2015","2015","kt","67448.368264","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2016","2016","kt","68844.129663","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","002","Africa","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2017","2017","kt","69874.155262","E","Estimated value"
